text,class
أمير مكة يناقش خطة وزارة الشؤون الإسلامية لموسم الحج,leg
أمير مكة يوجه بتخصيص صحن المطاف للطواف فقط,leg
أمير مكة يؤكد ضرورة تواجد مدراء القطاعات في الميدان لمتابعة تنفيذ خطط قطاعاتهم التشغيلية,leg
أمير مكة يؤكد على توفير سبل راحة ضيوف الرحمن,leg
أمير منطقة مكة يتسلم تقرير فرع وزارة الإعلام بالمنطقة,leg
أمير منطقة مكة يتسلم تقرير فرع وزارة الإعلام بالمنطقة,leg
أمير نجران الدولة لن تتهاون في ردع من يحاول المساس بالدين أو الأمن والوطن,leg
أمير نجران ونائبه يهنئان القيادة بنجاح الحج,leg
أمير نجران يستقبل المهنئين بعيد الأضحى,leg
أمير نجران يطمئن القيادة بإتمام استقبال طلائع الحجاج اليمنيين,leg
أمير نجران يطمئن القيادة بإتمام استقبال طلائع الحجاج اليمنيين,leg
أمير نجران يطمئن على صحة شيخ شمل جشم يام,leg
أمين العاصمة المقدسة حزمة مشاريع لتطوير مداخل مكة بمساهمة القطاع الخاص,leg
أمين سياحة البرلمان يتقدم بطلب إحاطة بشأن إجراءات الحج والعمرة,leg
أمين مجلس القضاء المملكة مستمرة في إنفاق المليارات لخدمة الحجاج,leg
أهمية الماء في صحة الجسم: ترطيب وتنشيط ووظائف أخرى.,leg
أوامر ملكية العساف وزيرا للخارجية وتركي آل الشيخ رئيسا للترفيه,leg
أورليان باراو,leg
أين ذهبت أراضي المدارس في المخططات,leg
آخر حاج يغادر منتصف محرم,leg
آدم بارون السعودية تمتلك فرصا سياحية مختلفة واستثنائية,leg
آل الشيخ البعد عن الشعارات بالحـج تحقـيق لمقـاصد الشـريـعة,leg
آل الشيخ البعد عن الشعارات بالحـج تحقـيق لمقـاصد الشـريـعة,leg
آل الشيخ المملكة قوية بالمسلمين ولا يعاديها إلا منحرف وعدو للدين,leg
آل الشيخ المملكة قوية بدينها وقيادتها وشعبها وبالمسلمين,leg
‏آل هيازع وحدة القلوب أنهت العداء والخوف والتخلف,leg
باحثة ألمانية تتحدث عن الاحتفاء بضيوف الرحمن الحج وميناء مدينة جدة العالمي,leg
بالأسماء فوز  شخصا في قرعة الحج  بالوادي الجديد صور,leg
بالتفاصيل حدود توفير الريال السعودي على تأشيرة الحج في  بنوك,leg
بالشروط والمستندات المطلوبة ننشر تفاصيل الترشح لبعثة الحج الطبية,leg
بالصور محافظ كفر الشيخ يشهد القرعة العلنية للحج,leg
بالفيديو الداخلية توضح كيف تتقدم لطلب حج القرعة؟,leg
بحث متطلبات تنفيذ مبادرة طريق مكة لحجاج تونس,leg
بحضور الرئيس الباكستاني مؤتمر رسالة الإسلام يختتم أعماله شكر للمملكة ورفض تسييس الحج,leg
بدء التسجيل في  دبلوما بالجامعة الإسلامية,leg
بدء المرحلة الأولى من خطة أمن الحج,leg
بدء المرحلة الثانية للمسار الإلكتروني لحجاج الداخل مطلع شهر ذي القعدة,leg
بدء تلقي طلبات الحج بنقابة الصحفيين بالتعاون مع وزارة التضامن,leg
بدء وصول طلائع حجاج بيت الله الحرام للصالة الموسمية بمطار القاهرة,leg
بدر بن سلطان في منتدى مكة مليون متطوع بحلول ,leg
بدر بن سلطان يترأس اجتماع تنفيذية الحج المركزية,leg
بدر بن سلطان يتسلم تقرير نتائج وتوصيات ملتقى صفقة التجاري,leg
بدر بن سلطان يتفقد المشاعر المقدسة استعدادا لموسم الحج,leg
بدر بن سلطان يتفقد المشاعر المقدسة استعدادا لموسم الحج,leg
بدر بن سلطان يرأس اجتماع اللجنة التنفيذية للجنة الحج المركزية,leg
بدر بن سلطان يستقبل مسؤولي مكة المكرمة,leg
بدر بن سلطان يستقبل نائب وزير الحج,leg
برامج تدريب متخصصة سترفع مشاركة الكوادر الوطنية بقطاعات خدمة الحجاج والمعتمرين,leg
برلمان العرب يتصدى للتدخلات باستراتيجية موحدة للتعامل مع دول الجوار,leg
برنامج خدمة ضيوف الرحمن نقلة نوعية تلبي طموحات الحاج والمعتمر وإثراء تجربتهم,leg
برنامج خدمة ضيوف الرحمن يؤكد العناية الفائقة والاهتمام الكبير بالحرمين الشريفين,leg
برنامج ضيوف الرحمن,leg
بشرى سقوط الحمدين,leg
بطلا قطار رمسيس الملك سلمان منحنا أعظم تكريم,leg
بطلا قطار رمسيس الملك سلمان منحنا أعظم تكريم,leg
بعد  عاما مسجد البيعة يحفظ التاريخ,leg
بعد نصف قرن عزيزية مكة من أحواض للبقر إلى مبان شاهقة,leg
بكم نفتخر,leg
بلدي الرياض يناقش توصيات تطوير الجنوب والغرب مع هيئة تطوير العاصمة,leg
بمشاركة  عالم ومفكر من  دولة,leg
بموافقة ملكية إنشاء مطار للحج والعمرة في مشروع الفيصلية,leg
بموافقة ملكية إنشاء مطار للحج والعمرة في مشروع الفيصلية,leg
بنتن الحج عبادة وليس مجالا للتفرقة والتحريض,leg
بنتن الحج عبادة وليس مجالا للتفرقة والتحريض,leg
بنتن المملكة ترفض تسييس الحج وتقف على مسافة واحدة من جميع الحجاج,leg
بنتن المملكة ترفض تسييس الحج وتقف على مسافة واحدة من جميع الحجاج,leg
بنتن رؤية المملكة  أدخلت على قطاع الحج والعمرة تطورات غير مسبوقة,leg
بنتن لـ الرياض أعداد الحجاج في تزايد والمملكة تفخر بخدمتهم,leg
بنتن لـ الرياض أعداد الحجاج في تزايد والمملكة تفخر بخدمتهم,leg
بنتن يبحث مع رئيس منظمة الحج الإيراني ترتيبات قدوم الحجاج هذا العام,leg
بنتن يبحث مع سفير أستراليا لدى المملكة الترتيبات اللازمة في موسم حج هذا العام,leg
بنتن يتفقد مؤسسة مطوفي حجاج تركيا ومسلمي أوروبا وأمريكا وأستراليا,leg
بنتن يتفقد مؤسسة مطوفي حجاج تركيا ومسلمي أوروبا وأمريكا وأستراليا,leg
بنتن يستقبل القنصل الأمريكي,leg
